date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:10	54523/54523	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:14%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=282	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/index3edb.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:10	700/700	---M--	200	added ('OK')	application/x-javascript	etag:%225a5a06f0-2bc%22	http://www.scullcom.uk/wp-content/plugins/akismet/_inc/form.js?ver=4.0.2	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/plugins/akismet/_inc/form05da.js	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:11	64523/64523	---M--	200	added ('OK')	image/jpeg	etag:%225b9565cd-fc0b%22	http://www.scullcom.uk/wp-content/uploads/2018/08/function_generatior_mk2-750x410.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2018/08/function_generatior_mk2-750x410.jpg	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:12	54524/54524	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:15%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=285	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/index25f9.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:12	54523/54523	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:16%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=292	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/index9975.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:13	54522/54522	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:16%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=297	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/indexe49c.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:14	54523/54523	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:18%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=302	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/indexaefa.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:14	54527/54527	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:18%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=344	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/index2022.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:15	2401/2401	---MC-	200	added ('OK')	application/json	date:Sat,%2013%20Jul%202019%2003:02:18%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fdc-voltage-calibrator%2F	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embed9e33.json	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:15	54524/54524	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:19%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=389	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/index7ddb.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:16	54525/54525	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:20%20GMT	http://www.scullcom.uk/function-generator-mk2/?replytocom=414	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/function-generator-mk2/indexdb40.html	(from http://www.scullcom.uk/function-generator-mk2/)
20:02:16	2536/2536	---MC-	200	added ('OK')	text/xml	date:Sat,%2013%20Jul%202019%2003:02:19%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fdc-voltage-calibrator%2F&format=xml	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embed2023	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jul%202019%2003:02:21%20GMT	http://www.scullcom.uk/?p=463	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/indexbbbc.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:17	8840/8840	---MC-	200	added ('OK')	application/rss+xml	etag:%2232263c62ed74947f6e60fecd9e3d9df5%22	http://www.scullcom.uk/dc-voltage-calibrator/feed/	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/feed/index.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:18	31778/31778	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202019%2003:02:22%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/_pinterest	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/_pinterest	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:19	337671/337671	---M--	200	added ('OK')	image/jpeg	etag:%2256f6c077-52707%22	http://www.scullcom.uk/wp-content/uploads/2016/03/Oscilloscope_1966-1024x513.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/03/Oscilloscope_1966-1024x513.jpg	(from http://www.scullcom.uk/about/)
20:02:21	110856/110856	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:24%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=69	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexfdcf.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:21	110850/110850	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:24%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=88	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index0843.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:22	110854/110854	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:25%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=97	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index3e91.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:24	110859/110859	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:27%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=169	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index42c3.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:24	2415/2415	---MC-	200	added ('OK')	application/json	date:Sat,%2013%20Jul%202019%2003:02:26%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fbuild-a-sinclair-zx80-clone%2F	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embedddee.json	(from http://www.scullcom.uk/build-a-sinclair-zx80-clone/)
20:02:24	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:27%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=170	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index78d9.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:25	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:29%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=193	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index1a4b.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:26	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:29%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=197	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index4bde.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:27	110856/110856	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:30%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=194	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexc978.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:28	2550/2550	---MC-	200	added ('OK')	text/xml	date:Sat,%2013%20Jul%202019%2003:02:30%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fbuild-a-sinclair-zx80-clone%2F&format=xml	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embed4169	(from http://www.scullcom.uk/build-a-sinclair-zx80-clone/)
20:02:28	53694/53694	---M--	200	added ('OK')	image/jpeg	etag:%225a5a2a6f-d1be%22	http://www.scullcom.uk/wp-content/uploads/2018/01/dc_voltage_calibrator-750x410.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2018/01/dc_voltage_calibrator-750x410.jpg	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:29	110853/110853	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:33%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=135	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexfec0.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:29	31778/31778	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202019%2003:02:33%20GMT	http://www.scullcom.uk/build-a-sinclair-zx80-clone/_pinterest	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/build-a-sinclair-zx80-clone/_pinterest	(from http://www.scullcom.uk/build-a-sinclair-zx80-clone/)
20:02:29	110856/110856	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:33%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=156	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index610f.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:31	110853/110853	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:34%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=136	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexb908.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:32	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:35%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=155	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexb993.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:32	110853/110853	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:35%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=271	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexe954.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:33	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:36%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=179	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index21fc.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:34	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:38%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=180	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index4106.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:34	53086/53086	---M--	200	added ('OK')	image/jpeg	etag:%225a5a26fc-cf5e%22	http://www.scullcom.uk/wp-content/uploads/2018/01/zx_80-750x410.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2018/01/zx_80-750x410.jpg	(from http://www.scullcom.uk/build-a-sinclair-zx80-clone/)
20:02:34	2491/2491	---MC-	200	added ('OK')	application/json	date:Sat,%2013%20Jul%202019%2003:02:37%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fdesign-build-an-electronic-dc-load-part-1%2F	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embed915f.json	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:02:35	110860/110860	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:38%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=189	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index19ed.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:36	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:39%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=191	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index77c0.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:36	2628/2628	---MC-	200	added ('OK')	text/xml	date:Sat,%2013%20Jul%202019%2003:02:40%20GMT	http://www.scullcom.uk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scullcom.uk%2Fdesign-build-an-electronic-dc-load-part-1%2F&format=xml	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-json/oembed/1.0/embede796	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:02:36	110855/110855	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:40%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=208	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexfbe0.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:38	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:40%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=213	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index51fc.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:39	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:42%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=229	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index9ac6.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:39	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:41%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=221	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexf03b.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:40	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:43%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=234	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexf61c.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:42	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:45%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=242	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexfa02.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:43	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:46%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=283	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index0d12.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:44	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:48%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=284	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index1aea.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:50	52828/52828	---M--	200	added ('OK')	image/jpeg	etag:%2258653618-ce5c%22	http://www.scullcom.uk/wp-content/uploads/2016/12/DC_Electronic_Load_block_diagram.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/DC_Electronic_Load_block_diagram.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:02:50	32442/32442	---M--	200	added ('OK')	image/jpeg	etag:%2258653619-7eba%22	http://www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_display.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_display.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:02:53	110861/110861	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:55%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=313	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index583a.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:53	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:56%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=328	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexfd52.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:53	63992/63992	---M--	200	added ('OK')	image/jpeg	etag:%225865361a-f9f8%22	http://www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_wiring.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_wiring.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:02:55	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:58%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=329	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index987c.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:56	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:02:58%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=331	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index327a.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:02:58	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:01%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=336	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index27e8.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:02	43257/43257	---M--	200	added ('OK')	image/jpeg	etag:%2258e37f84-a8f9%22	http://www.scullcom.uk/wp-content/uploads/2016/12/part2_CC_display.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/part2_CC_display.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:02	110469/110469	---M--	200	added ('OK')	image/jpeg	etag:%2258653619-1af85%22	http://www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_ICs.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/DC_Load_ICs.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:04	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:07%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=337	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index6c49.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:04	33785/33785	---M--	200	added ('OK')	image/jpeg	etag:%2258e37f85-83f9%22	http://www.scullcom.uk/wp-content/uploads/2016/12/part2_RTC_circuit.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/part2_RTC_circuit.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:04	55783/55783	---M--	200	added ('OK')	image/jpeg	etag:%2258e37f85-d9e7%22	http://www.scullcom.uk/wp-content/uploads/2016/12/Part2_power_limit.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/Part2_power_limit.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:07	110862/110862	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:09%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=335	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index802f.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:07	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:09%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=334	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index9f02.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:09	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:12%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=343	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index663c.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:09	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:12%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=354	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index5fa0.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:12	110856/110856	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:15%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=350	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index64d8.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:13	50319/50319	---M--	200	added ('OK')	image/jpeg	etag:%2258e3886d-c48f%22	http://www.scullcom.uk/wp-content/uploads/2016/12/Part4_remote_sense.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/Part4_remote_sense.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:13	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:17%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=353	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index8190.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:16	110857/110857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:19%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=352	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexe5b1.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:16	91182/91182	---M--	200	added ('OK')	image/jpeg	etag:%2258e37f86-1642e%22	http://www.scullcom.uk/wp-content/uploads/2016/12/part2_SOA_mosfet.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/part2_SOA_mosfet.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:17	45910/45910	---M--	200	added ('OK')	image/jpeg	etag:%2258e38a60-b356%22	http://www.scullcom.uk/wp-content/uploads/2016/12/Part5_mosfet_par_update.jpg	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/wp-content/uploads/2016/12/Part5_mosfet_par_update.jpg	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:19	110852/110852	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:21%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=367	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexab5f.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:19	110852/110852	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:22%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=403	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/indexcfb3.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:21	110850/110850	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:25%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=404	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index3359.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:21	110851/110851	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:25%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=405	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index6a15.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:22	31778/31778	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202019%2003:03:26%20GMT	http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/_facebook	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/design-build-an-electronic-dc-load-part-1/_facebook	(from http://www.scullcom.uk/design-build-an-electronic-dc-load-part-1/)
20:03:24	110858/110858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:27%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=409	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index4c43.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:24	110850/110850	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202019%2003:03:27%20GMT	http://www.scullcom.uk/dc-voltage-calibrator/?replytocom=413	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/dc-voltage-calibrator/index24b3.html	(from http://www.scullcom.uk/dc-voltage-calibrator/)
20:03:25	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%2232263c62ed74947f6e60fecd9e3d9df5%22	http://www.scullcom.uk/build-a-sinclair-zx80-clone/feed/	K:/scullom_hobby/scullcom_hobby/www.scullcom.uk/build-a-sinclair-zx80-clone/feed/index.html	(from http://www.scullcom.uk/build-a-sinclair-zx80-clone/)
